"sample_id","ind_id","Id_num","ind_time","Sampling_day"
"E018286.8.3","E018286",26,8.3,249
"E018286.9.0","E018286",26,9,270
"E018286.10.1","E018286",26,10.1,303
"E018286.11.1","E018286",26,11.1,333
"E018286.12.2","E018286",26,12.2,366
"E018286.13.1","E018286",26,13.1,393
"E018286.14.1","E018286",26,14.1,423
"E018286.15.1","E018286",26,15.1,453
"E018286.16.2","E018286",26,16.2,486
"E018286.17.2","E018286",26,17.2,516
"E018286.18.2","E018286",26,18.2,546
"E018286.19.1","E018286",26,19.1,573
"E018286.19.9","E018286",26,19.9,597
"E018286.21.1","E018286",26,21.1,633
"E018286.22.1","E018286",26,22.1,663
"E018286.23.0","E018286",26,23,690
"E018286.24.2","E018286",26,24.2,726
"E018286.25.3","E018286",26,25.3,759
"E018286.26.1","E018286",26,26.1,783
"E018286.27.0","E018286",26,27,810
"E018286.28.1","E018286",26,28.1,843
"E018286.29.1","E018286",26,29.1,873
"E018286.30.0","E018286",26,30,900
"E018286.31.2","E018286",26,31.2,936
"E018286.32.2","E018286",26,32.2,966
"E018286.33.0","E018286",26,33,990
"E018286.34.1","E018286",26,34.1,1023
"E018286.35.4","E018286",26,35.4,1062
"E018286.36.3","E018286",26,36.3,1089
"E019092.2.0","E019092",27,2,60
"E019092.3.1","E019092",27,3.1,93
"E019092.3.8","E019092",27,3.8,114
"E019092.5.1","E019092",27,5.1,153
"E019092.5.9","E019092",27,5.9,177
"E019092.7.4","E019092",27,7.4,222
"E019092.8.2","E019092",27,8.2,246
"E019092.9.3","E019092",27,9.3,279
"E019092.11.4","E019092",27,11.4,342
"E019092.12.4","E019092",27,12.4,372
"E019092.14.2","E019092",27,14.2,426
"E019092.15.3","E019092",27,15.3,459
"E019092.16.1","E019092",27,16.1,483
"E019092.17.2","E019092",27,17.2,516
"E019092.18.0","E019092",27,18,540
"E019092.19.2","E019092",27,19.2,576
"E019092.20.1","E019092",27,20.1,603
"E019092.21.1","E019092",27,21.1,633
"E019092.22.1","E019092",27,22.1,663
"E019092.23.0","E019092",27,23,690
"E019092.23.6","E019092",27,23.6,708
"E019092.25.1","E019092",27,25.1,753
"E019092.26.2","E019092",27,26.2,786
"E019092.27.5","E019092",27,27.5,825
"E019092.28.3","E019092",27,28.3,849
"E019092.29.2","E019092",27,29.2,876
"E019092.30.5","E019092",27,30.5,915
"E019092.31.4","E019092",27,31.4,942
"E019092.32.6","E019092",27,32.6,978
"E019092.33.5","E019092",27,33.5,1005
"E019092.35.6","E019092",27,35.6,1068
"E019763.1.5","E019763",28,1.5,45
"E019763.2.6","E019763",28,2.6,78
"E019763.3.6","E019763",28,3.6,108
"E019763.4.5","E019763",28,4.5,135
"E019763.5.6","E019763",28,5.6,168
"E019763.6.6","E019763",28,6.6,198
"E019763.7.6","E019763",28,7.6,228
"E019763.8.7","E019763",28,8.7,261
"E019763.9.8","E019763",28,9.8,294
"E019763.10.5","E019763",28,10.5,315
"E019763.14.1","E019763",28,14.1,423
"E019763.14.7","E019763",28,14.7,441
"E019763.15.7","E019763",28,15.7,471
"E019763.16.7","E019763",28,16.7,501
"E019763.17.5","E019763",28,17.5,525
"E019763.19.6","E019763",28,19.6,588
"E019763.20.8","E019763",28,20.8,624
"E019763.21.6","E019763",28,21.6,648
"E019763.22.7","E019763",28,22.7,681
"E019763.23.7","E019763",28,23.7,711
"E019763.24.8","E019763",28,24.8,744
"E019763.26.3","E019763",28,26.3,789
"E019763.27.2","E019763",28,27.2,816
"E019763.28.4","E019763",28,28.4,852
"E019763.29.3","E019763",28,29.3,879
"E019763.30.4","E019763",28,30.4,912
"E019763.33.3","E019763",28,33.3,999
"E019763.34.5","E019763",28,34.5,1035
"E019763.35.6","E019763",28,35.6,1068
"E020570.1.9","E020570",29,1.9,57
"E020570.2.9","E020570",29,2.9,87
"E020570.3.9","E020570",29,3.9,117
"E020570.4.9","E020570",29,4.9,147
"E020570.5.8","E020570",29,5.8,174
"E020570.7.0","E020570",29,7,210
"E020570.7.8","E020570",29,7.8,234
"E020570.8.9","E020570",29,8.9,267
"E020570.9.7","E020570",29,9.7,291
"E020570.10.8","E020570",29,10.8,324
"E020570.11.8","E020570",29,11.8,354
"E020570.12.9","E020570",29,12.9,387
"E020570.14.1","E020570",29,14.1,423
"E020570.14.9","E020570",29,14.9,447
"E020570.15.8","E020570",29,15.8,474
"E020570.16.8","E020570",29,16.8,504
"E020570.17.8","E020570",29,17.8,534
"E020570.19.2","E020570",29,19.2,576
"E020570.19.7","E020570",29,19.7,591
"E020570.20.8","E020570",29,20.8,624
"E020570.23.1","E020570",29,23.1,693
"E020570.23.8","E020570",29,23.8,714
"E020570.24.8","E020570",29,24.8,744
"E020570.25.9","E020570",29,25.9,777
"E020570.26.7","E020570",29,26.7,801
"E020570.27.7","E020570",29,27.7,831
"E020570.28.8","E020570",29,28.8,864
"E020570.30.8","E020570",29,30.8,924
"E020570.31.7","E020570",29,31.7,951
"E020570.32.8","E020570",29,32.8,984
"E020570.33.8","E020570",29,33.8,1014
"E020570.34.8","E020570",29,34.8,1044
"E020924.1.8","E020924",30,1.8,54
"E020924.2.5","E020924",30,2.5,75
"E020924.3.6","E020924",30,3.6,108
"E020924.5.5","E020924",30,5.5,165
"E020924.6.8","E020924",30,6.8,204
"E020924.8.1","E020924",30,8.1,243
"E020924.9.4","E020924",30,9.4,282
"E020924.10.4","E020924",30,10.4,312
"E020924.11.9","E020924",30,11.9,357
"E020924.12.8","E020924",30,12.8,384
"E020924.15.7","E020924",30,15.7,471
"E020924.16.3","E020924",30,16.3,489
"E020924.17.1","E020924",30,17.1,513
"E020924.18.1","E020924",30,18.1,543
"E020924.18.2","E020924",30,18.2,546
"E020924.19.2","E020924",30,19.2,576
"E020924.20.1","E020924",30,20.1,603
"E020924.21.3","E020924",30,21.3,639
"E020924.22.1","E020924",30,22.1,663
"E020924.23.4","E020924",30,23.4,702
"E020924.24.4","E020924",30,24.4,732
"E020924.25.4","E020924",30,25.4,762
"E020924.26.0","E020924",30,26,780
"E020924.26.9","E020924",30,26.9,807
"E020924.27.9","E020924",30,27.9,837
"E020924.29.2","E020924",30,29.2,876
"E020924.29.7","E020924",30,29.7,891
"E020924.30.8","E020924",30,30.8,924
"E020924.32.3","E020924",30,32.3,969
"E020924.33.4","E020924",30,33.4,1002
"E020924.34.3","E020924",30,34.3,1029
"E020924.35.4","E020924",30,35.4,1062
"E020924.35.8","E020924",30,35.8,1074
"E021032.1.3","E021032",31,1.3,39
"E021032.2.2","E021032",31,2.2,66
"E021032.3.3","E021032",31,3.3,99
"E021032.4.4","E021032",31,4.4,132
"E021032.5.4","E021032",31,5.4,162
"E021032.6.5","E021032",31,6.5,195
"E021032.7.6","E021032",31,7.6,228
"E021032.8.5","E021032",31,8.5,255
"E021032.9.6","E021032",31,9.6,288
"E021032.10.6","E021032",31,10.6,318
"E021032.11.4","E021032",31,11.4,342
"E021032.12.3","E021032",31,12.3,369
"E021032.14.5","E021032",31,14.5,435
"E021032.15.5","E021032",31,15.5,465
"E021032.16.8","E021032",31,16.8,504
"E021032.17.5","E021032",31,17.5,525
"E021032.18.5","E021032",31,18.5,555
"E021032.19.7","E021032",31,19.7,591
"E021032.20.4","E021032",31,20.4,612
"E021032.21.4","E021032",31,21.4,642
"E021032.22.7","E021032",31,22.7,681
"E021032.23.6","E021032",31,23.6,708
"E021032.24.2","E021032",31,24.2,726
"E021032.26.4","E021032",31,26.4,792
"E021032.28.7","E021032",31,28.7,861
"E021032.29.8","E021032",31,29.8,894
"E021032.30.6","E021032",31,30.6,918
"E021032.31.4","E021032",31,31.4,942
"E021032.32.4","E021032",31,32.4,972
"E021032.33.7","E021032",31,33.7,1011
"E021032.34.8","E021032",31,34.8,1044
"E021032.35.6","E021032",31,35.6,1068
"E021235.2.2","E021235",32,2.2,66
"E021235.3.4","E021235",32,3.4,102
"E021235.4.0","E021235",32,4,120
"E021235.4.9","E021235",32,4.9,147
"E021235.6.0","E021235",32,6,180
"E021235.7.3","E021235",32,7.3,219
"E021235.8.5","E021235",32,8.5,255
"E021235.10.7","E021235",32,10.7,321
"E021235.14.0","E021235",32,14,420
"E021235.14.6","E021235",32,14.6,438
"E021235.15.8","E021235",32,15.8,474
"E021235.16.7","E021235",32,16.7,501
"E021235.17.5","E021235",32,17.5,525
"E021235.18.5","E021235",32,18.5,555
"E021235.20.4","E021235",32,20.4,612
"E021235.21.1","E021235",32,21.1,633
"E021235.22.4","E021235",32,22.4,672
"E021235.35.6","E021235",32,35.6,1068
"E021235.35.8","E021235",32,35.8,1074
"E021822.1.4","E021822",33,1.4,42
"E021822.2.6","E021822",33,2.6,78
"E021822.3.3","E021822",33,3.3,99
"E021822.4.1","E021822",33,4.1,123
"E021822.5.0","E021822",33,5,150
"E021822.5.9","E021822",33,5.9,177
"E021822.7.2","E021822",33,7.2,216
"E021822.9.1","E021822",33,9.1,273
"E021822.10.1","E021822",33,10.1,303
"E021822.13.1","E021822",33,13.1,393
"E021822.14.4","E021822",33,14.4,432
"E021822.15.8","E021822",33,15.8,474
"E021822.17.3","E021822",33,17.3,519
"E021822.19.9","E021822",33,19.9,597
"E021822.21.8","E021822",33,21.8,654
"E021822.24.6","E021822",33,24.6,738
"E021822.26.5","E021822",33,26.5,795
"E021822.28.2","E021822",33,28.2,846
"E021822.28.9","E021822",33,28.9,867
"E021822.30.7","E021822",33,30.7,921
"E021822.31.8","E021822",33,31.8,954
"E021822.33.7","E021822",33,33.7,1011
"E021822.35.0","E021822",33,35,1050
"E021822.35.8","E021822",33,35.8,1074
"E021940.2.0","E021940",34,2,60
"E021940.2.9","E021940",34,2.9,87
"E021940.4.0","E021940",34,4,120
"E021940.4.9","E021940",34,4.9,147
"E021940.6.0","E021940",34,6,180
"E021940.6.9","E021940",34,6.9,207
"E021940.8.3","E021940",34,8.3,249
"E021940.9.0","E021940",34,9,270
"E021940.10.1","E021940",34,10.1,303
"E021940.11.1","E021940",34,11.1,333
"E021940.12.8","E021940",34,12.8,384
"E021940.14.9","E021940",34,14.9,447
"E021940.16.6","E021940",34,16.6,498
"E021940.17.9","E021940",34,17.9,537
"E021940.20.9","E021940",34,20.9,627
"E021940.21.6","E021940",34,21.6,648
"E021940.22.9","E021940",34,22.9,687
"E021940.23.7","E021940",34,23.7,711
"E021940.24.9","E021940",34,24.9,747
"E021940.25.7","E021940",34,25.7,771
"E021940.26.9","E021940",34,26.9,807
"E021940.28.6","E021940",34,28.6,858
"E021940.29.9","E021940",34,29.9,897
"E021940.30.9","E021940",34,30.9,927
"E021940.31.6","E021940",34,31.6,948
"E021940.32.9","E021940",34,32.9,987
"E021940.34.5","E021940",34,34.5,1035
"E022497.2.3","E022497",35,2.3,69
"E022497.3.4","E022497",35,3.4,102
"E022497.4.4","E022497",35,4.4,132
"E022497.5.3","E022497",35,5.3,159
"E022497.6.3","E022497",35,6.3,189
"E022497.7.3","E022497",35,7.3,219
"E022497.9.4","E022497",35,9.4,282
"E022497.10.3","E022497",35,10.3,309
"E022497.11.2","E022497",35,11.2,336
"E022497.12.5","E022497",35,12.5,375
"E022497.13.3","E022497",35,13.3,399
"E022497.14.4","E022497",35,14.4,432
"E022497.15.5","E022497",35,15.5,465
"E022497.16.5","E022497",35,16.5,495
"E022497.17.4","E022497",35,17.4,522
"E022497.19.5","E022497",35,19.5,585
"E022497.20.4","E022497",35,20.4,612
"E022497.21.5","E022497",35,21.5,645
"E022497.22.5","E022497",35,22.5,675
"E022497.23.7","E022497",35,23.7,711
"E022497.24.5","E022497",35,24.5,735
"E022497.25.7","E022497",35,25.7,771
"E022497.26.6","E022497",35,26.6,798
"E022497.27.5","E022497",35,27.5,825
"E022497.28.5","E022497",35,28.5,855
"E022497.29.4","E022497",35,29.4,882
"E022497.30.7","E022497",35,30.7,921
"E022497.31.9","E022497",35,31.9,957
"E022497.32.8","E022497",35,32.8,984
"E022497.33.5","E022497",35,33.5,1005
"E022497.34.3","E022497",35,34.3,1029
"E022497.35.7","E022497",35,35.7,1071
"E023445.1.7","E023445",36,1.7,51
"E023445.2.7","E023445",36,2.7,81
"E023445.3.4","E023445",36,3.4,102
"E023445.3.7","E023445",36,3.7,111
"E023445.4.6","E023445",36,4.6,138
"E023445.5.7","E023445",36,5.7,171
"E023445.6.6","E023445",36,6.6,198
"E023445.7.6","E023445",36,7.6,228
"E023445.8.6","E023445",36,8.6,258
"E023445.9.7","E023445",36,9.7,291
"E023445.10.7","E023445",36,10.7,321
"E023445.11.7","E023445",36,11.7,351
"E023445.12.9","E023445",36,12.9,387
"E023445.13.7","E023445",36,13.7,411
"E023445.14.7","E023445",36,14.7,441
"E023445.15.7","E023445",36,15.7,471
"E023445.16.8","E023445",36,16.8,504
"E023445.17.8","E023445",36,17.8,534
"E023445.18.7","E023445",36,18.7,561
"E023445.19.7","E023445",36,19.7,591
"E023445.21.7","E023445",36,21.7,651
"E023445.22.8","E023445",36,22.8,684
"E023445.23.7","E023445",36,23.7,711
"E023445.24.7","E023445",36,24.7,741
"E023445.25.7","E023445",36,25.7,771
"E023445.26.7","E023445",36,26.7,801
"E023445.27.9","E023445",36,27.9,837
"E023445.28.7","E023445",36,28.7,861
"E023445.28.8","E023445",36,28.8,864
"E023445.30.8","E023445",36,30.8,924
"E023445.31.8","E023445",36,31.8,954
"E023445.32.9","E023445",36,32.9,987
"E023445.33.8","E023445",36,33.8,1014
"E023445.34.8","E023445",36,34.8,1044
"E023445.35.7","E023445",36,35.7,1071
"E024907.3.8","E024907",37,3.8,114
"E024907.5.0","E024907",37,5,150
"E024907.6.0","E024907",37,6,180
"E024907.6.9","E024907",37,6.9,207
"E024907.8.2","E024907",37,8.2,246
"E024907.9.1","E024907",37,9.1,273
"E024907.10.6","E024907",37,10.6,318
"E024907.11.6","E024907",37,11.6,348
"E024907.13.0","E024907",37,13,390
"E024907.14.2","E024907",37,14.2,426
"E024907.15.9","E024907",37,15.9,477
"E024907.17.1","E024907",37,17.1,513
"E024907.19.0","E024907",37,19,570
"E024907.20.8","E024907",37,20.8,624
"E024907.21.5","E024907",37,21.5,645
"E024907.23.4","E024907",37,23.4,702
"E024907.24.0","E024907",37,24,720
"E024907.26.4","E024907",37,26.4,792
"E024907.28.6","E024907",37,28.6,858
"E024907.29.6","E024907",37,29.6,888
"E024907.32.4","E024907",37,32.4,972
"E024907.34.1","E024907",37,34.1,1023
"E024907.35.0","E024907",37,35,1050
"E028794.1.7","E028794",38,1.7,51
"E028794.2.7","E028794",38,2.7,81
"E028794.3.6","E028794",38,3.6,108
"E028794.4.5","E028794",38,4.5,135
"E028794.6.9","E028794",38,6.9,207
"E028794.8.0","E028794",38,8,240
"E028794.9.0","E028794",38,9,270
"E028794.10.1","E028794",38,10.1,303
"E028794.11.0","E028794",38,11,330
"E028794.11.7","E028794",38,11.7,351
"E028794.13.1","E028794",38,13.1,393
"E028794.14.2","E028794",38,14.2,426
"E028794.15.2","E028794",38,15.2,456
"E028794.16.1","E028794",38,16.1,483
"E028794.16.8","E028794",38,16.8,504
"E028794.17.6","E028794",38,17.6,528
"E028794.18.7","E028794",38,18.7,561
"E028794.20.0","E028794",38,20,600
"E028794.21.8","E028794",38,21.8,654
"E028794.22.7","E028794",38,22.7,681
"E028794.23.7","E028794",38,23.7,711
"E028794.25.3","E028794",38,25.3,759
"E028794.26.2","E028794",38,26.2,786
"E028794.27.3","E028794",38,27.3,819
"E028794.28.2","E028794",38,28.2,846
"E028794.29.9","E028794",38,29.9,897
"E028794.30.9","E028794",38,30.9,927
"E028794.32.1","E028794",38,32.1,963
"E028794.33.0","E028794",38,33,990
"E028794.33.8","E028794",38,33.8,1014
"E028794.34.6","E028794",38,34.6,1038
"E028794.35.4","E028794",38,35.4,1062
"E032966.1.7","E032966",39,1.7,51
"E032966.2.7","E032966",39,2.7,81
"E032966.4.8","E032966",39,4.8,144
"E032966.6.8","E032966",39,6.8,204
"E032966.7.7","E032966",39,7.7,231
"E032966.8.8","E032966",39,8.8,264
"E032966.9.7","E032966",39,9.7,291
"E032966.10.7","E032966",39,10.7,321
"E032966.11.8","E032966",39,11.8,354
"E032966.12.7","E032966",39,12.7,381
"E032966.13.7","E032966",39,13.7,411
"E032966.14.8","E032966",39,14.8,444
"E032966.15.7","E032966",39,15.7,471
"E032966.16.8","E032966",39,16.8,504
"E032966.17.7","E032966",39,17.7,531
"E032966.18.8","E032966",39,18.8,564
"E032966.19.7","E032966",39,19.7,591
"E032966.21.0","E032966",39,21,630
"E032966.21.8","E032966",39,21.8,654
"E032966.22.8","E032966",39,22.8,684
"E032966.23.9","E032966",39,23.9,717
"E035134.2.9","E035134",40,2.9,87
"E035134.3.7","E035134",40,3.7,111
"E035134.4.6","E035134",40,4.6,138
"E035134.5.8","E035134",40,5.8,174
"E035134.6.8","E035134",40,6.8,204
"E035134.7.8","E035134",40,7.8,234
"E035134.8.8","E035134",40,8.8,264
"E035134.9.9","E035134",40,9.9,297
"E035134.10.8","E035134",40,10.8,324
"E035134.11.8","E035134",40,11.8,354
"E035134.12.7","E035134",40,12.7,381
"E035134.14.1","E035134",40,14.1,423
"E035134.14.8","E035134",40,14.8,444
"E035134.15.5","E035134",40,15.5,465
"E035134.16.8","E035134",40,16.8,504
"E035134.17.8","E035134",40,17.8,534
"E035134.18.7","E035134",40,18.7,561
"E035134.19.8","E035134",40,19.8,594
"E035134.20.8","E035134",40,20.8,624
"E035134.21.7","E035134",40,21.7,651
"E035134.22.8","E035134",40,22.8,684
"E035134.23.8","E035134",40,23.8,714
"E035134.24.9","E035134",40,24.9,747
"E035134.25.9","E035134",40,25.9,777
"E035134.27.9","E035134",40,27.9,837
"E035134.28.8","E035134",40,28.8,864
"E035134.30.0","E035134",40,30,900
"E035134.30.9","E035134",40,30.9,927
"E035134.31.8","E035134",40,31.8,954
"E035134.33.0","E035134",40,33,990
"E035134.34.8","E035134",40,34.8,1044
